"Datum";"Produktion";"El kWh";"Utomhustemperatur";"kWh - 2023-01-01  - 2023-12-31";"T(°C) - 2023-01-01  - 2023-12-31"
"2024-07-12 02:00";"0,000";"9,4";"14,1";"1,69";"17,000"
"2024-07-12 03:00";"0,000";"8,69";"13,5";"1,76";"17,8"
"2024-07-12 04:00";"0,000";"8,48";"13,1";"1,54";"18,000"
"2024-07-12 05:00";"0,000";"7,27";"12,9";"0,68";"18,1"
"2024-07-12 06:00";"0,000";"4,62";"13,000";"0,99";"18,8"
"2024-07-12 07:00";"0,000";"3,65";"14,8";"1,28";"18,7"
"2024-07-12 08:00";"2,51";"3,7";"15,7";"0,94";"14,1"
"2024-07-12 09:00";"4,71";"1,66";"16,1";"0,59";"12,1"
"2024-07-12 10:00";"15,79";"0,000";"17,4";"0,28";"11,6"
"2024-07-12 11:00";"11,76";"0,03";"19,8";"0,07";"12,1"
"2024-07-12 12:00";"24,88";"0,000";"21,5";"0,02";"12,6"
"2024-07-12 13:00";"31,71";"0,000";"21,6";"0,000";"13,000"
"2024-07-12 14:00";"28,42";"0,000";"22,5";"0,000";"14,5"
"2024-07-12 15:00";"20,98";"0,01";"23,8";"0,000";"17,000"
"2024-07-12 16:00";"16,21";"0,000";"23,4";"0,29";"18,8"
"2024-07-12 17:00";"15,57";"0,000";"22,5";"1,04";"19,6"
"2024-07-12 18:00";"2,49";"4,56";"22,3";"1,36";"19,3"
"2024-07-12 19:00";"0,81";"4,87";"22,000";"6,6";"20,4"
"2024-07-12 20:00";"0,35";"7,3";"21,5";"10,06";"19,3"
"2024-07-12 21:00";"0,000";"8,3";"20,4";"13,22";"18,4"
"2024-07-12 22:00";"0,000";"2,37";"19,3";"12,32";"17,000"
"2024-07-12 23:00";"0,000";"1,54";"18,9";"12,32";"16,5"
"2024-07-13 00:00";"0,000";"4,75";"18,7";"9,52";"15,4"
"2024-07-13 01:00";"0,000";"4,9";"18,7";"8,66";"15,4"
"2024-07-13 02:00";"0,000";"4,83";"18,5";"8,64";"14,8"
"2024-07-13 03:00";"0,000";"4,96";"18,7";"8,69";"14,000"
"2024-07-13 04:00";"0,000";"4,87";"18,7";"8,22";"13,3"
"2024-07-13 05:00";"0,000";"4,69";"18,3";"4,25";"13,1"
"2024-07-13 06:00";"0,000";"3,68";"17,9";"3,53";"13,1"
"2024-07-13 07:00";"0,000";"2,93";"17,3";"1,88";"14,2"
"2024-07-13 08:00";"0,000";"3,81";"17,2";"0,01";"16,5"
"2024-07-13 09:00";"0,000";"8,06";"17,3";"0,000";"17,6"
"2024-07-13 10:00";"0,5";"4,08";"17,000";"0,000";"17,7"
"2024-07-13 11:00";"0,04";"7,06";"16,6";"0,000";"17,9"
"2024-07-13 12:00";"0,000";"15,67";"16,6";"0,000";"16,6"
"2024-07-13 13:00";"0,13";"3,87";"16,5";"0,000";"17,9"
"2024-07-13 14:00";"0,49";"7,98";"15,8";"0,000";"19,8"
"2024-07-13 15:00";"0,000";"17,33";"15,4";"0,000";"20,9"
"2024-07-13 16:00";"0,22";"11,93";"15,6";"0,02";"20,7"
"2024-07-13 17:00";"0,000";"11,3";"15,6";"0,000";"19,1"
"2024-07-13 18:00";"0,000";"24,45";"15,7";"0,08";"19,1"
"2024-07-13 19:00";"0,000";"20,92";"15,6";"0,24";"15,2"
"2024-07-13 20:00";"0,000";"7,97";"15,4";"0,89";"16,5"
"2024-07-13 21:00";"0,000";"8,17";"15,6";"2,41";"16,8"
"2024-07-13 22:00";"0,000";"5,28";"15,2";"1,03";"16,2"
"2024-07-13 23:00";"0,000";"4,88";"14,6";"1,43";"14,1"
"2024-07-14 00:00";"0,000";"6,9";"14,5";"1,86";"13,5"
"2024-07-14 01:00";"0,000";"4,91";"14,000";"1,84";"13,3"
"2024-07-14 02:00";"0,000";"1,97";"13,6";"1,84";"12,8"
"2024-07-14 03:00";"0,000";"1,72";"13,2";"1,81";"12,7"
"2024-07-14 04:00";"0,000";"1,82";"13,2";"1,78";"11,8"
"2024-07-14 05:00";"0,000";"1,02";"13,4";"0,89";"11,2"
"2024-07-14 06:00";"0,84";"0,08";"14,7";"0,52";"11,5"
"2024-07-14 07:00";"3,69";"0,000";"15,4";"0,14";"12,7"
"2024-07-14 08:00";"6,84";"0,000";"15,8";"0,000";"14,5"
"2024-07-14 09:00";"7,09";"0,000";"15,9";"0,000";"15,8"
"2024-07-14 10:00";"15,47";"0,000";"16,6";"0,000";"16,9"
"2024-07-14 11:00";"11,13";"0,000";"17,5";"0,000";"18,000"
"2024-07-14 12:00";"7,99";"0,18";"18,000";"0,000";"18,3"
"2024-07-14 13:00";"10,000";"0,3";"18,3";"0,79";"19,1"
"2024-07-14 14:00";"11,45";"0,01";"18,6";"0,63";"20,1"
"2024-07-14 15:00";"6,7";"3,65";"19,2";"0,000";"21,000"
"2024-07-14 16:00";"11,62";"2,12";"19,7";"0,000";"21,4"
"2024-07-14 17:00";"9,36";"0,88";"19,7";"0,01";"21,7"
"2024-07-14 18:00";"5,58";"0,31";"20,000";"5,31";"21,6"
"2024-07-14 19:00";"0,66";"13,06";"19,8";"2,59";"21,3"
"2024-07-14 20:00";"0,000";"14,44";"19,4";"9,77";"20,9"
"2024-07-14 21:00";"0,000";"17,36";"18,5";"6,24";"20,2"
"2024-07-14 22:00";"0,000";"11,34";"16,5";"5,53";"17,4"
"2024-07-14 23:00";"0,000";"9,54";"15,1";"5,62";"15,9"
"2024-07-15 00:00";"0,000";"8,48";"14,1";"5,42";"15,7"
"2024-07-15 01:00";"0,000";"8,43";"13,7";"5,38";"15,1"
"2024-07-15 02:00";"0,000";"8,44";"14,5";"5,4";"14,9"
"2024-07-15 03:00";"0,000";"8,55";"14,9";"5,35";"15,8"
"2024-07-15 04:00";"0,000";"8,53";"15,4";"5,31";"16,2"
"2024-07-15 05:00";"0,000";"8,18";"15,3";"1,25";"16,1"
"2024-07-15 06:00";"0,000";"6,12";"15,000";"0,4";"16,5"
"2024-07-15 07:00";"0,000";"2,46";"15,3";"0,000";"17,2"
"2024-07-15 08:00";"1,57";"1,25";"16,1";"0,000";"17,8"
"2024-07-15 09:00";"5,61";"0,43";"17,3";"0,000";"18,5"
"2024-07-15 10:00";"14,84";"0,000";"19,4";"0,000";"19,8"
"2024-07-15 11:00";"26,36";"0,000";"20,5";"0,84";"21,8"
"2024-07-15 12:00";"28,6";"0,000";"21,3";"0,000";"23,6"
"2024-07-15 13:00";"31,71";"0,03";"21,6";"0,000";"25,000"
"2024-07-15 14:00";"26,95";"0,000";"21,6";"0,000";"25,7"
"2024-07-15 15:00";"11,13";"0,13";"21,8";"0,03";"26,000"
"2024-07-15 16:00";"7,79";"1,66";"21,2";"0,02";"26,4"
"2024-07-15 17:00";"12,01";"0,1";"20,7";"2,61";"27,000"
"2024-07-15 18:00";"7,97";"1,34";"21,1";"11,82";"26,2"
"2024-07-15 19:00";"5,81";"0,000";"20,6";"5,74";"25,1"
"2024-07-15 20:00";"0,46";"2,4";"20,2";"6,5";"24,2"
"2024-07-15 21:00";"0,000";"8,16";"19,3";"10,38";"23,4"
"2024-07-15 22:00";"0,000";"12,66";"17,9";"10,41";"22,4"
"2024-07-15 23:00";"0,000";"8,7";"15,9";"12,26";"21,9"
"2024-07-16 00:00";"0,000";"8,49";"14,7";"10,9";"22,1"
"2024-07-16 01:00";"0,000";"8,53";"14,2";"8,62";"23,3"
"2024-07-16 02:00";"0,000";"8,55";"13,9";"8,56";"23,4"
"2024-07-16 03:00";"0,000";"6,49";"13,7";"5,27";"22,9"
"2024-07-16 04:00";"0,000";"5,08";"13,6";"5,07";"21,7"
"2024-07-16 05:00";"0,000";"4,25";"13,2";"4,79";"18,5"
"2024-07-16 06:00";"0,18";"1,61";"13,8";"4,51";"17,9"
"2024-07-16 07:00";"3,28";"0,000";"16,9";"3,55";"16,2"
"2024-07-16 08:00";"4,2";"0,000";"18,5";"1,54";"15,8"
"2024-07-16 09:00";"1,15";"0,8";"19,1";"0,1";"17,1"
"2024-07-16 10:00";"0,22";"9,13";"19,2";"0,07";"19,000"
"2024-07-16 11:00";"3,12";"0,29";"18,6";"0,27";"21,1"
"2024-07-16 12:00";"1,2";"1,28";"18,5";"0,53";"22,4"
"2024-07-16 13:00";"9,87";"0,000";"18,3";"0,1";"23,1"
"2024-07-16 14:00";"9,68";"0,2";"17,8";"0,36";"23,1"
"2024-07-16 15:00";"0,03";"11,51";"17,9";"0,46";"23,7"
"2024-07-16 16:00";"0,3";"11,81";"18,4";"0,02";"23,8"
"2024-07-16 17:00";"2,69";"2,74";"19,1";"1,08";"23,1"
"2024-07-16 18:00";"1,09";"1,78";"19,4";"3,5";"22,5"
"2024-07-16 19:00";"0,15";"2,49";"19,000";"15,9";"22,2"
"2024-07-16 20:00";"0,000";"3,96";"18,8";"17,2";"21,3"
"2024-07-16 21:00";"0,000";"4,53";"18,5";"11,35";"20,4"
"2024-07-16 22:00";"0,000";"6,16";"17,7";"7,26";"19,1"
"2024-07-16 23:00";"0,000";"6,74";"16,9";"6,48";"17,4"
"2024-07-17 00:00";"0,000";"5,17";"16,5";"5,48";"17,9"
"2024-07-17 01:00";"0,000";"5,21";"16,9";"5,41";"17,8"
"2024-07-17 02:00";"0,000";"5,23";"16,9";"3,61";"17,000"
"2024-07-17 03:00";"0,000";"5,26";"16,3";"1,85";"16,8"
"2024-07-17 04:00";"0,000";"5,28";"16,6";"1,77";"16,7"
"2024-07-17 05:00";"0,000";"4,66";"16,5";"0,99";"15,1"
"2024-07-17 06:00";"0,000";"3,67";"16,5";"0,19";"14,8"
"2024-07-17 07:00";"1,4";"0,75";"17,1";"0,78";"15,7"
"2024-07-17 08:00";"6,14";"0,000";"17,8";"0,99";"17,7"
"2024-07-17 09:00";"9,42";"0,12";"18,2";"0,55";"17,6"
"2024-07-17 10:00";"9,21";"3,31";"19,000";"5,81";"15,4"
"2024-07-17 11:00";"22,79";"0,06";"19,5";"0,35";"13,5"
"2024-07-17 12:00";"13,07";"0,000";"20,4";"0,21";"16,6"
"2024-07-17 13:00";"16,67";"0,000";"21,000";"0,35";"19,4"
"2024-07-17 14:00";"7,5";"0,01";"20,8";"0,42";"17,7"
"2024-07-17 15:00";"14,82";"0,000";"20,000";"0,000";"17,3"
"2024-07-17 16:00";"2,84";"5,04";"20,7";"0,01";"19,2"
"2024-07-17 17:00";"2,3";"1,19";"19,3";"0,19";"19,7"
"2024-07-17 18:00";"4,69";"0,000";"18,4";"0,14";"19,2"
"2024-07-17 19:00";"4,88";"0,000";"19,6";"0,11";"18,7"
"2024-07-17 20:00";"0,19";"0,37";"19,5";"1,25";"16,2"
"2024-07-17 21:00";"0,000";"1,57";"18,8";"6,33";"15,3"
"2024-07-17 22:00";"0,000";"2,8";"18,3";"8,63";"15,7"
"2024-07-17 23:00";"0,000";"5,14";"17,8";"7,4";"15,3"
"2024-07-18 00:00";"0,000";"5,13";"17,6";"7,000";"15,2"
"2024-07-18 01:00";"0,000";"5,16";"17,4";"5,41";"14,8"
"2024-07-18 02:00";"0,000";"5,09";"16,8";"5,49";"14,4"
"2024-07-18 03:00";"0,000";"1,69";"15,9";"4,66";"13,9"
"2024-07-18 04:00";"0,000";"1,67";"15,5";"1,88";"13,6"
"2024-07-18 05:00";"0,03";"0,85";"15,6";"0,88";"13,3"
"2024-07-18 06:00";"0,8";"0,11";"15,1";"0,91";"13,3"
"2024-07-18 07:00";"2,19";"0,000";"15,1";"0,000";"14,1"
"2024-07-18 08:00";"5,46";"0,81";"15,5";"0,19";"14,6"
"2024-07-18 09:00";"8,99";"0,54";"16,2";"2,15";"15,8"
"2024-07-18 10:00";"23,4";"0,000";"17,3";"0,22";"16,9"
"2024-07-18 11:00";"23,89";"0,000";"17,9";"0,02";"17,9"
"2024-07-18 12:00";"16,21";"0,000";"19,1";"0,02";"18,9"
"2024-07-18 13:00";"21,01";"0,000";"18,9";"0,000";"19,5"
"2024-07-18 14:00";"10,39";"0,000";"19,000";"0,000";"19,9"
"2024-07-18 15:00";"9,4";"0,000";"19,1";"0,000";"20,2"
"2024-07-18 16:00";"9,75";"0,000";"18,7";"3,34";"20,1"
"2024-07-18 17:00";"6,43";"0,49";"18,9";"1,53";"19,9"
"2024-07-18 18:00";"2,41";"2,68";"19,1";"0,000";"18,5"
"2024-07-18 19:00";"5,91";"0,000";"19,000";"5,09";"19,4"
"2024-07-18 20:00";"0,52";"0,24";"19,000";"10,22";"18,7"
"2024-07-18 21:00";"0,000";"1,31";"17,7";"9,01";"17,6"
"2024-07-18 22:00";"0,000";"1,62";"15,9";"2,07";"16,7"
"2024-07-18 23:00";"0,000";"1,68";"14,8";"1,82";"14,7"
"2024-07-19 00:00";"0,000";"1,63";"14,5";"1,75";"14,3"
"2024-07-19 01:00";"0,000";"1,6";"13,6";"1,85";"12,9"
"2024-07-19 02:00";"0,000";"1,68";"13,9";"1,88";"13,1"
"2024-07-19 03:00";"0,000";"1,72";"13,6";"1,83";"12,3"
"2024-07-19 04:00";"0,000";"1,73";"13,2";"1,84";"12,2"
"2024-07-19 05:00";"0,000";"1,07";"12,9";"1,09";"12,7"
"2024-07-19 06:00";"0,000";"0,51";"12,6";"0,29";"12,7"
"2024-07-19 07:00";"0,81";"0,08";"14,000";"0,02";"13,4"
"2024-07-19 08:00";"6,5";"0,000";"16,3";"0,000";"14,7"
"2024-07-19 09:00";"13,87";"0,000";"17,4";"0,000";"15,5"
"2024-07-19 10:00";"22,55";"0,000";"18,4";"0,000";"15,8"
"2024-07-19 11:00";"27,77";"0,000";"19,5";"0,000";"16,8"
"2024-07-19 12:00";"32,07";"0,000";"20,9";"0,37";"17,6"
"2024-07-19 13:00";"32,62";"0,000";"22,000";"0,81";"17,3"
"2024-07-19 14:00";"34,4";"0,000";"22,8";"0,04";"17,7"
"2024-07-19 15:00";"31,96";"0,000";"23,2";"0,17";"19,2"
"2024-07-19 16:00";"27,68";"0,000";"23,4";"0,71";"19,000"
"2024-07-19 17:00";"20,55";"0,000";"23,4";"0,78";"18,9"
"2024-07-19 18:00";"9,79";"0,000";"23,1";"0,29";"18,7"
"2024-07-19 19:00";"1,65";"0,16";"22,7";"4,01";"18,1"
"2024-07-19 20:00";"0,000";"9,47";"21,8";"10,32";"17,5"
"2024-07-19 21:00";"0,000";"7,23";"20,2";"12,81";"15,7"
"2024-07-19 22:00";"0,000";"5,21";"18,3";"14,19";"14,7"
"2024-07-19 23:00";"0,000";"5,03";"16,6";"12,68";"13,000"
"2024-07-20 00:00";"0,000";"5,07";"14,3";"12,49";"12,000"
"2024-07-20 01:00";"0,000";"5,12";"13,8";"12,37";"11,5"
"2024-07-20 02:00";"0,000";"5,15";"13,2";"12,29";"11,3"
"2024-07-20 03:00";"0,000";"4,31";"13,000";"12,35";"10,000"
"2024-07-20 04:00";"0,000";"1,57";"12,5";"12,42";"8,3"
"2024-07-20 05:00";"0,000";"1,11";"12,3";"10,38";"7,5"
"2024-07-20 06:00";"0,000";"0,46";"12,000";"6,98";"9,8"
"2024-07-20 07:00";"0,74";"0,06";"12,4";"5,97";"12,5"
"2024-07-20 08:00";"5,58";"0,12";"16,7";"1,53";"14,4"
"2024-07-20 09:00";"6,99";"0,000";"19,4";"1,22";"15,3"
"2024-07-20 10:00";"19,59";"0,000";"21,1";"0,38";"16,3"
"2024-07-20 11:00";"26,55";"0,000";"22,4";"0,01";"14,2"
"2024-07-20 12:00";"31,54";"0,000";"23,6";"0,43";"15,6"
"2024-07-20 13:00";"30,74";"0,000";"24,4";"0,39";"17,000"
"2024-07-20 14:00";"32,78";"0,000";"24,7";"0,04";"18,3"
"2024-07-20 15:00";"31,45";"0,000";"25,3";"0,000";"18,7"
"2024-07-20 16:00";"24,35";"0,000";"25,4";"0,33";"18,7"
"2024-07-20 17:00";"7,62";"0,000";"25,7";"0,000";"16,1"
"2024-07-20 18:00";"4,23";"0,59";"24,2";"0,1";"16,3"
"2024-07-20 19:00";"1,7";"0,26";"23,6";"1,93";"17,3"
"2024-07-20 20:00";"0,000";"3,44";"22,7";"8,57";"16,9"
"2024-07-20 21:00";"0,000";"7,17";"21,4";"10,87";"16,6"
"2024-07-20 22:00";"0,000";"8,37";"19,4";"9,88";"15,000"
"2024-07-20 23:00";"0,000";"8,3";"17,9";"9,19";"15,1"
"2024-07-21 00:00";"0,000";"4,8";"16,4";"6,56";"15,1"
"2024-07-21 01:00";"0,000";"4,76";"15,4";"5,64";"13,9"
"2024-07-21 02:00";"0,000";"4,81";"15,000";"5,68";"13,7"
"2024-07-21 03:00";"0,000";"4,82";"14,8";"5,65";"13,2"
"2024-07-21 04:00";"0,000";"4,67";"14,9";"5,65";"13,6"
"2024-07-21 05:00";"0,000";"4,15";"14,7";"3,62";"13,000"
"2024-07-21 06:00";"0,000";"3,54";"15,1";"0,43";"13,1"
"2024-07-21 07:00";"0,000";"2,54";"15,7";"0,67";"13,8"
"2024-07-21 08:00";"3,2";"0,01";"19,4";"0,000";"14,5"
"2024-07-21 09:00";"10,38";"0,000";"21,4";"0,000";"15,3"
"2024-07-21 10:00";"18,69";"0,000";"23,1";"0,000";"16,000"
"2024-07-21 11:00";"26,66";"0,000";"24,3";"0,000";"17,000"
"2024-07-21 12:00";"32,12";"0,000";"25,4";"0,7";"17,8"
"2024-07-21 13:00";"33,21";"0,000";"26,3";"0,61";"17,9"
"2024-07-21 14:00";"33,89";"0,000";"26,6";"0,68";"18,2"
"2024-07-21 15:00";"30,82";"0,000";"26,9";"0,07";"18,6"
"2024-07-21 16:00";"18,53";"0,000";"27,000";"1,08";"18,5"
"2024-07-21 17:00";"15,42";"0,000";"26,3";"5,85";"19,1"
"2024-07-21 18:00";"5,51";"1,83";"25,8";"6,01";"19,000"
"2024-07-21 19:00";"0,48";"7,12";"25,2";"7,45";"18,8"
"2024-07-21 20:00";"0,000";"4,32";"24,3";"26,51";"18,2"
"2024-07-21 21:00";"0,000";"5,26";"22,3";"12,12";"17,3"
"2024-07-21 22:00";"0,000";"5,19";"20,5";"12,49";"15,5"
"2024-07-21 23:00";"0,000";"5,12";"19,1";"12,47";"14,1"
"2024-07-22 00:00";"0,000";"4,95";"18,4";"10,96";"13,1"
"2024-07-22 01:00";"0,000";"4,99";"17,8";"9,15";"12,3"
"2024-07-22 02:00";"0,000";"4,98";"18,000";"9,31";"13,2"
"2024-07-22 03:00";"0,000";"5,04";"18,2";"9,35";"13,000"
"2024-07-22 04:00";"0,000";"5,06";"18,000";"9,34";"11,6"
"2024-07-22 05:00";"0,000";"4,4";"18,1";"6,22";"11,1"
"2024-07-22 06:00";"0,32";"2,43";"18,3";"2,81";"10,6"
"2024-07-22 07:00";"1,21";"0,15";"18,6";"0,2";"10,7"
"2024-07-22 08:00";"3,85";"0,16";"19,2";"0,000";"12,1"
"2024-07-22 09:00";"4,48";"0,000";"19,9";"0,000";"14,000"
"2024-07-22 10:00";"3,86";"0,000";"20,4";"1,02";"15,2"
"2024-07-22 11:00";"0,03";"10,61";"20,7";"0,16";"14,8"
"2024-07-22 12:00";"0,000";"12,84";"20,6";"1,13";"17,2"
"2024-07-22 13:00";"0,23";"3,13";"19,7";"0,000";"17,6"
"2024-07-22 14:00";"0,02";"2,34";"19,3";"0,04";"17,7"
"2024-07-22 15:00";"1,79";"1,12";"19,000";"0,000";"16,6"
"2024-07-22 16:00";"1,04";"5,3";"19,3";"0,000";"18,1"
"2024-07-22 17:00";"0,34";"1,34";"19,000";"0,000";"18,7"
"2024-07-22 18:00";"0,03";"7,45";"17,6";"0,000";"16,4"
"2024-07-22 19:00";"0,000";"12,96";"17,1";"4,6";"15,3"
"2024-07-22 20:00";"0,000";"9,95";"17,1";"3,08";"13,6"
"2024-07-22 21:00";"0,000";"11,99";"17,1";"5,000";"12,2"
"2024-07-22 22:00";"0,000";"8,25";"16,8";"7,2";"12,2"
"2024-07-22 23:00";"0,000";"5,85";"16,7";"8,51";"13,5"
"2024-07-23 00:00";"0,000";"6,43";"16,3";"8,63";"13,000"
"2024-07-23 01:00";"0,000";"8,14";"15,3";"8,56";"12,8"
"2024-07-23 02:00";"0,000";"8,13";"13,8";"8,65";"12,7"
"2024-07-23 03:00";"0,000";"8,21";"13,6";"8,66";"12,4"
"2024-07-23 04:00";"0,000";"8,14";"13,4";"8,6";"12,1"
"2024-07-23 05:00";"0,000";"7,62";"12,7";"8,18";"11,5"
"2024-07-23 06:00";"0,000";"7,02";"12,3";"6,8";"11,000"
"2024-07-23 07:00";"0,000";"6,03";"13,8";"2,98";"10,5"
"2024-07-23 08:00";"0,81";"0,89";"16,1";"0,19";"11,3"
"2024-07-23 09:00";"8,49";"0,03";"17,5";"0,37";"13,7"
"2024-07-23 10:00";"7,69";"0,1";"18,5";"0,68";"14,5"
"2024-07-23 11:00";"7,31";"1,12";"18,5";"0,57";"12,7"
"2024-07-23 12:00";"28,87";"0,000";"20,000";"1,65";"15,1"
"2024-07-23 13:00";"19,53";"0,08";"22,4";"4,66";"16,3"
"2024-07-23 14:00";"31,07";"0,000";"22,3";"1,1";"15,2"
"2024-07-23 15:00";"20,82";"0,000";"23,1";"2,2";"14,3"
"2024-07-23 16:00";"10,92";"0,37";"22,7";"0,24";"13,4"
"2024-07-23 17:00";"3,21";"1,26";"22,4";"6,22";"13,1"
"2024-07-23 18:00";"0,02";"3,61";"21,5";"14,72";"12,7"
"2024-07-23 19:00";"0,000";"9,24";"20,9";"14,46";"11,7"
"2024-07-23 20:00";"0,000";"7,54";"19,9";"10,15";"11,000"
"2024-07-23 21:00";"0,000";"8,37";"19,2";"7,26";"10,9"
"2024-07-23 22:00";"0,000";"8,27";"18,4";"6,75";"11,5"
"2024-07-23 23:00";"0,000";"5,000";"17,3";"2,73";"11,5"
"2024-07-24 00:00";"0,000";"5,04";"16,1";"1,83";"11,6"
"2024-07-24 01:00";"0,000";"5,05";"15,8";"1,88";"11,9"
"2024-07-24 02:00";"0,000";"5,11";"15,9";"1,88";"12,6"
"2024-07-24 03:00";"0,000";"5,17";"15,6";"1,88";"13,6"
"2024-07-24 04:00";"0,000";"5,19";"15,5";"1,93";"13,9"
"2024-07-24 05:00";"0,000";"2,09";"15,2";"1,39";"13,3"
"2024-07-24 06:00";"0,79";"0,1";"14,2";"0,3";"13,4"
"2024-07-24 07:00";"2,000";"0,000";"15,2";"0,06";"13,2"
"2024-07-24 08:00";"7,05";"0,000";"17,1";"0,02";"14,3"
"2024-07-24 09:00";"11,37";"0,000";"18,000";"0,000";"16,3"
"2024-07-24 10:00";"12,95";"0,000";"19,1";"0,71";"17,7"
"2024-07-24 11:00";"20,67";"0,000";"19,9";"0,36";"18,7"
"2024-07-24 12:00";"23,43";"0,02";"21,000";"1,04";"18,5"
"2024-07-24 13:00";"26,83";"0,53";"21,2";"2,61";"18,9"
"2024-07-24 14:00";"32,33";"0,000";"21,5";"0,43";"20,6"
"2024-07-24 15:00";"27,73";"0,01";"21,8";"0,01";"20,8"
"2024-07-24 16:00";"10,53";"0,1";"21,000";"0,02";"21,7"
"2024-07-24 17:00";"6,23";"0,03";"21,000";"3,66";"22,000"
"2024-07-24 18:00";"6,22";"0,000";"20,4";"8,11";"22,1"
"2024-07-24 19:00";"1,15";"11,68";"19,8";"7,51";"21,8"
"2024-07-24 20:00";"0,1";"0,81";"19,4";"5,74";"21,4"
"2024-07-24 21:00";"0,000";"2,25";"18,9";"8,55";"20,000"
"2024-07-24 22:00";"0,000";"1,55";"18,3";"8,64";"18,5"
"2024-07-24 23:00";"0,000";"1,53";"18,000";"8,57";"17,9"
"2024-07-25 00:00";"0,000";"1,53";"17,3";"8,65";"17,5"
"2024-07-25 01:00";"0,000";"1,56";"16,1";"8,21";"15,5"
"2024-07-25 02:00";"0,000";"1,57";"15,7";"5,06";"14,5"
"2024-07-25 03:00";"0,000";"1,61";"15,4";"5,12";"13,4"
"2024-07-25 04:00";"0,000";"1,64";"16,000";"5,16";"11,8"
"2024-07-25 05:00";"0,000";"1,49";"16,2";"4,35";"10,8"
"2024-07-25 06:00";"0,27";"0,44";"16,1";"3,19";"11,6"
"2024-07-25 07:00";"2,18";"0,000";"16,2";"0,000";"12,9"
"2024-07-25 08:00";"2,06";"0,000";"16,4";"0,000";"13,7"
"2024-07-25 09:00";"7,43";"0,000";"16,5";"0,1";"15,000"
"2024-07-25 10:00";"16,71";"0,01";"17,1";"1,82";"16,5"
"2024-07-25 11:00";"19,15";"0,000";"17,9";"0,07";"17,5"
"2024-07-25 12:00";"19,59";"0,18";"18,4";"0,07";"18,6"
"2024-07-25 13:00";"26,51";"0,000";"18,6";"0,2";"19,3"
"2024-07-25 14:00";"26,14";"0,000";"18,9";"0,31";"19,6"
"2024-07-25 15:00";"23,11";"0,000";"19,2";"0,000";"20,1"
"2024-07-25 16:00";"18,51";"0,000";"19,7";"2,46";"20,3"
"2024-07-25 17:00";"17,86";"0,000";"20,000";"0,81";"20,7"
"2024-07-25 18:00";"8,42";"0,000";"19,7";"0,01";"19,8"
"2024-07-25 19:00";"2,29";"0,52";"19,8";"2,78";"20,1"
"2024-07-25 20:00";"0,05";"11,96";"19,6";"6,06";"18,9"
"2024-07-25 21:00";"0,000";"2,53";"18,8";"8,02";"17,3"
"2024-07-25 22:00";"0,000";"4,9";"15,9";"6,1";"15,9"
"2024-07-25 23:00";"0,000";"4,78";"14,4";"7,86";"15,9"
"2024-07-26 00:00";"0,000";"4,82";"14,7";"7,17";"15,6"
"2024-07-26 01:00";"0,000";"4,75";"14,6";"5,52";"14,5"
"2024-07-26 02:00";"0,000";"4,83";"14,3";"5,48";"13,3"
"2024-07-26 03:00";"0,000";"4,93";"14,4";"5,65";"12,8"
"2024-07-26 04:00";"0,000";"4,88";"14,9";"5,63";"12,6"
"2024-07-26 05:00";"0,000";"4,54";"15,000";"5,000";"11,9"
"2024-07-26 06:00";"0,000";"3,03";"14,7";"4,11";"11,8"
"2024-07-26 07:00";"0,24";"0,38";"15,3";"0,25";"12,8"
"2024-07-26 08:00";"2,94";"0,000";"16,2";"0,000";"14,1"
"2024-07-26 09:00";"5,31";"0,000";"17,8";"0,000";"15,1"
"2024-07-26 10:00";"7,62";"0,61";"19,3";"0,000";"16,1"
"2024-07-26 11:00";"14,26";"0,000";"20,6";"0,000";"16,8"
"2024-07-26 12:00";"4,26";"3,8";"20,8";"0,89";"15,6"
"2024-07-26 13:00";"5,97";"0,93";"20,9";"0,66";"17,2"
"2024-07-26 14:00";"5,41";"0,05";"20,9";"0,31";"18,7"
"2024-07-26 15:00";"1,1";"2,72";"20,9";"0,000";"18,4"
"2024-07-26 16:00";"0,09";"3,17";"20,2";"0,13";"18,8"
"2024-07-26 17:00";"0,92";"1,29";"17,7";"1,78";"17,3"
"2024-07-26 18:00";"0,04";"5,1";"17,6";"0,07";"13,3"
"2024-07-26 19:00";"0,000";"7,7";"17,3";"3,61";"16,2"
"2024-07-26 20:00";"0,000";"8,27";"17,2";"8,06";"15,000"
"2024-07-26 21:00";"0,000";"6,46";"16,6";"11,74";"14,7"
"2024-07-26 22:00";"0,000";"7,04";"16,6";"11,96";"14,1"
"2024-07-26 23:00";"0,000";"8,03";"16,7";"12,13";"14,2"
"2024-07-27 00:00";"0,000";"7,78";"17,3";"12,06";"14,5"
"2024-07-27 01:00";"0,000";"4,07";"17,7";"12,14";"14,5"
"2024-07-27 02:00";"0,000";"1,94";"18,1";"12,15";"14,3"
"2024-07-27 03:00";"0,000";"1,72";"17,8";"11,12";"14,6"
"2024-07-27 04:00";"0,000";"1,62";"17,4";"9,06";"14,8"
"2024-07-27 05:00";"0,000";"1,19";"16,4";"8,69";"14,7"
"2024-07-27 06:00";"0,26";"0,28";"15,1";"7,05";"13,4"
"2024-07-27 07:00";"2,35";"0,01";"15,1";"3,04";"11,5"
